Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN,Value_OUT,CurrentValue @ $3090.70454458356/ETH,TxnFee(ETH),TxnFee(USD),Historical $Price/ETH,Status,ErrCode,Method
0x205c161dc9455d3c2da019199eb25d765449b9a160f1d15ce5269d7b5b7564ff,139829056,1697074911,2023/10/12 01:41,0xb2ee77f2df829c6a8b5f3114d5480939303324de,0xd152f549545093347a162dce210e7293f1452150,,0.006153794,0,19.01955908,0.00002663,0.082305462,1539.43,,,Disperse Ether
0x405eb431328977d002ed053f060ac2cf59e59a82801973261d27a7ab944ff46f,139829247,1697074965,2023/10/12 01:42,0x24a45675b361ab926d154084b0df598af9e33ddb,0xd152f549545093347a162dce210e7293f1452150,,0.004346744,0,13.43450143,0.00002633,0.081378251,1539.43,,,Disperse Ether
0x27c2ef301e1533e93c77958aac76a8048b77be2e1177b5fb7eba419921bf51c3,139829285,1697074976,2023/10/12 01:42,0x1e8e8157e30ea519dfb8d6a9855fb0189ec58d01,0xd152f549545093347a162dce210e7293f1452150,,0.00658479,0,20.35164038,0.000027,0.083449023,1539.43,,,Disperse Ether
0xd1e644cb0d10dbff20d5046c144c47bfbfd93106471267e414e59537238d3cae,139829451,1697075032,2023/10/12 01:43,0x0ec415e176d7d7661fbeef89ebc47e6e6d9fbe26,0xd152f549545093347a162dce210e7293f1452150,,0.005051477,0,15.61262292,0.000027,0.083449023,1539.43,,,Disperse Ether
0x58c1194bdc8368ab095621dc668d60e4f114c6821701146deaec2282dbc684e3,139829475,1697075041,2023/10/12 01:44,0x63fe237a6441d6dd3c763a7916db38f54a099b06,0xd152f549545093347a162dce210e7293f1452150,,0.006171119,0,19.07310554,0.000027,0.083449023,1539.43,,,Disperse Ether
0x9f982997481ba81fac720801cb55e36865182f17cf091e24c6df7e31c1ac9b04,139829656,1697075098,2023/10/12 01:44,0x19b5448be65c054f8f884af67266b7ac63d01cc7,0xd152f549545093347a162dce210e7293f1452150,,0.00500687,0,15.47475586,0.00002733,0.084468955,1539.43,,,Disperse Ether
0x655fa450194470cf66ca6511117fa604139690b4d2ead875e2c0f8f4e15619b1,139829685,1697075106,2023/10/12 01:45,0x13bb959caf6d8b80856b161678f2fe21304b4549,0xd152f549545093347a162dce210e7293f1452150,,0.006540213,0,20.21386604,0.00002733,0.084468955,1539.43,,,Disperse Ether
0xde9d1b461a1170dfe2dec26df82220b3161f64453b1cfc6c95488b65444a3725,139829873,1697075164,2023/10/12 01:46,0xe3592e127a21c538d35ad86b37825ff1fb3385d4,0xd152f549545093347a162dce210e7293f1452150,,0.005037464,0,15.56931288,0.00002703,0.083541744,1539.43,,,Disperse Ether
0xa6bfe59658c2f6120d69cd9de3a995a05a99731549f1a11e9a903ab820f8e7dc,139829896,1697075172,2023/10/12 01:46,0xd793cf02f8dcde3ca716a4e8d2b952899b33c0c5,0xd152f549545093347a162dce210e7293f1452150,,0.006206082,0,19.18116584,0.00002711,0.083789,1539.43,,,Disperse Ether
0x2c7cabecc5653a8a758704ac44c67ebf6e117c61f0d62fe67b8d74702b5c41c5,139830079,1697075231,2023/10/12 01:47,0x6ff722e3be0ac9e829c0b87312bc554872ce4e28,0xd152f549545093347a162dce210e7293f1452150,,0.005253009,0,16.23549879,0.00002733,0.084468955,1539.43,,,Disperse Ether
0xe95e29d5c75ee1e4e96b0dd7fa1869a4d36e6244507dabdc348a5d62f76d7f9f,139830100,1697075237,2023/10/12 01:47,0xf01df6ab085be2a7ef22ff251155527c4c3d5e3b,0xd152f549545093347a162dce210e7293f1452150,,0.00652363,0,20.16261289,0.00002733,0.084468955,1539.43,,,Disperse Ether
0xc3a8e5556b259623c5b321786e133c58f800484e2c0d5ac00308489e6af51710,139830276,1697075297,2023/10/12 01:48,0xd15c20e506e84f6d111a0dda46dd9392209ee593,0xd152f549545093347a162dce210e7293f1452150,,0.005058523,0,15.63440002,0.00002733,0.084468955,1539.43,,,Disperse Ether
0xaa3e6bdc2f300f428580d2b89cae9dfa9419907d300e3cb29230ba992ff9f63a,139830295,1697075302,2023/10/12 01:48,0xc9f77e294f9475af08ddf276aa3af8aa79462a83,0xd152f549545093347a162dce210e7293f1452150,,0.006210267,0,19.19410044,0.00002718,0.08400535,1539.43,,,Disperse Ether
0xb415bcc1262a41b6b7e24167e2ff7420b4b7b4aee1b626e9a949009620805aaf,139830513,1697075363,2023/10/12 01:49,0x0d5706fad2a91c1fd7fbd33ac40fbc2704c2ac29,0xd152f549545093347a162dce210e7293f1452150,,0.004965645,0,15.34734157,0.00002733,0.084468955,1539.43,,,Disperse Ether
0xb71e11dacf717cc4256b71103fb1f0ac575b9c8c62efe80d6ec74ff4847150ab,139830529,1697075367,2023/10/12 01:49,0xe288f4c41d4ecf55353f4faaeae158f670e8dfa2,0xd152f549545093347a162dce210e7293f1452150,,0.00658165,0,20.34193557,0.00002741,0.084716212,1539.43,,,Disperse Ether
0xf04e70e05433f4daec0d58d1869fe5604292d5b610d9461eae80937dd8188647,139830756,1697075430,2023/10/12 01:50,0x525e5912356d6677c952814d48338fe2aeca8b56,0xd152f549545093347a162dce210e7293f1452150,,0.005021606,0,15.52030049,0.00002733,0.084468955,1539.43,,,Disperse Ether
0x7d180a4f9b4326850a249064393bfb58b0d1c776c2d7ffbb3a1b2db1c0fdb23c,139830764,1697075432,2023/10/12 01:50,0x60380b4be3a59a55ba2b372f39761fc29f1a0f17,0xd152f549545093347a162dce210e7293f1452150,,0.006168123,0,19.06384579,0.00002733,0.084468955,1539.43,,,Disperse Ether
0x01386e5d0464f9d904c730e478efc711a84d3167ec4ed9528471b8f36a9ea250,139830988,1697075496,2023/10/12 01:51,0x2430cf4fe3b32cd7668f616ae68f4ec4d7ce1f4c,0xd152f549545093347a162dce210e7293f1452150,,0.004984189,0,15.40465559,0.00002795,0.086385192,1539.43,,,Disperse Ether
0xc075919f6d59678e15ab5503eac19a9ccdf44e1bf75fb2c04b3192010f42617b,139830993,1697075497,2023/10/12 01:51,0x4d9ba3328fc39fd87fb166315f3d3abe606b52b9,0xd152f549545093347a162dce210e7293f1452150,,0.006625828,0,20.47847671,0.00002795,0.086385192,1539.43,,,Disperse Ether
0x335e9cfbd14065aed0f3c5f5f5d5535f6c6b3be7a890bb4b2d929fd553a1799d,139831195,1697075562,2023/10/12 01:52,0x738fa6fd77978aa8f287a7a51bd2c7909809ca1b,0xd152f549545093347a162dce210e7293f1452150,,0.00618558,0,19.11780022,0.00002771,0.085643423,1539.43,,,Disperse Ether
0x62a2252ab76f3a3e0b18cda6ce5a9c9bb68f9697023ec8953c5458b82d48955b,139831196,1697075562,2023/10/12 01:52,0x752318e96229d760e3f0f94c07bf5d4dd5e70f02,0xd152f549545093347a162dce210e7293f1452150,,0.005035719,0,15.5639196,0.00002795,0.086385192,1539.43,,,Disperse Ether
0x70a23403109e093b5ae0e922ce01571131f5be6e0299882e7e77e4c43e978061,139831399,1697075629,2023/10/12 01:53,0x8fd335112f88e1dfe0fed322b7f60d8cfa3e26af,0xd152f549545093347a162dce210e7293f1452150,,0.004997642,0,15.44623484,0.00002795,0.086385192,1539.43,,,Disperse Ether
0x71ff986b818b338b22502c05cb14b345b1ec9fb2750c335c3e30dfa67480cafe,139831615,1697075695,2023/10/12 01:54,0x808f669e117dd281f8a48c0fa7e8db32a3433f04,0xd152f549545093347a162dce210e7293f1452150,,0.005017582,0,15.50786349,0.00002795,0.086385192,1539.43,,,Disperse Ether
0x193aba91da344c5b57b8214ed08d5467b0cf6c5eb25349a5345d7c41f1e5c8f6,139831837,1697075761,2023/10/12 01:56,0x81576561c0a0c98bec9a683a57e8e195efe5da3d,0xd152f549545093347a162dce210e7293f1452150,,0.004956183,0,15.31809732,0.00002795,0.086385192,1539.43,,,Disperse Ether
0x9e8d0bd1abc57270acc4d2f56898b242face4dc050247f11520801861300e762,139832040,1697075827,2023/10/12 01:57,0x7b758f79d4be5b0a0443db5d986e6ce0eaee3cbf,0xd152f549545093347a162dce210e7293f1452150,,0.004981549,0,15.39649613,0.00002763,0.085396167,1539.43,,,Disperse Ether
0x4f8fe7f17aa672c2d8ac583978fe22935501463411fcee466fc760b3a76f9b8b,139832174,1697075867,2023/10/12 01:57,0xea53876f06a9edffd086567f0961e4023088adc4,0xd152f549545093347a162dce210e7293f1452150,,0,0,0,0.00009642,0.298005732,1539.43,,,Disperse Token
0x76cc2b0b4201ccb9e26e7728e6efb1b710d451d830ea165852448314028ff596,139832256,1697075894,2023/10/12 01:58,0xc1928e57f545ce5af4d9564d38085157a0c76080,0xd152f549545093347a162dce210e7293f1452150,,0.005056966,0,15.6295878,0.00002756,0.085179817,1539.43,,,Disperse Ether
0x494694131f6d2cd81caed2698dcb83eb01bca34fce7d4182aa0e95978bef1d8e,139832481,1697075960,2023/10/12 01:59,0xfd68d4080e283f747cb5fbbfc47195ba1a98ceef,0xd152f549545093347a162dce210e7293f1452150,,0.004994989,0,15.4380352,0.00002748,0.084932561,1539.43,,,Disperse Ether
0x8b445528b2981cafbf975e05a7e5d9470d3d82093ea0e4278fe0abbc1d1704ae,139832698,1697076026,2023/10/12 02:00,0x53b6dc381732f4d792ed35ce5e921f80d9d3cfce,0xd152f549545093347a162dce210e7293f1452150,,0.004915518,0,15.19241382,0.00002763,0.085396167,1539.43,,,Disperse Ether
0x1e11decffa632cefd73e2f8616cf41113695466513fe32cabf04a40cd527e3ba,139832949,1697076092,2023/10/12 02:01,0xbf5c5a0120c70d7356da56dd7b51eed822a027ca,0xd152f549545093347a162dce210e7293f1452150,,0.004971065,0,15.36409319,0.00002756,0.085179817,1539.43,,,Disperse Ether
0x6c4c20ad60aa5b82c7f592792dab3f3dbfd73be05bd2e8f0dcf24c4203505db2,139833191,1697076158,2023/10/12 02:02,0xfb922242ab02eb3466349003769412d266933609,0xd152f549545093347a162dce210e7293f1452150,,0.00496333,0,15.34018659,0.00002763,0.085396167,1539.43,,,Disperse Ether
0x81ee01211228f52a60e1908a1ab3128de8b35327c52d744cbfd8f57e46198552,139833400,1697076225,2023/10/12 02:03,0xa132d02196fd748f6e055cade290395c65420450,0xd152f549545093347a162dce210e7293f1452150,,0.004989574,0,15.42129904,0.00002817,0.087065147,1539.43,,,Disperse Ether
0xcb4f497e1111f2686bd2c4a9117795d195e06087df886c0a34934e6ae7bba2d7,139833641,1697076291,2023/10/12 02:04,0x3c7b2a3a4a8d0a88fffaedc27ab22d5f86506897,0xd152f549545093347a162dce210e7293f1452150,,0.005069114,0,15.66713368,0.00002825,0.087312403,1539.43,,,Disperse Ether
0xd0baa8d06adc7f2abdb8a99167754036b6080af0205bca11dc6eaeae459a534e,139833865,1697076358,2023/10/12 02:05,0xa7c55e80b4e93197cb2dd63804881e05dbecd100,0xd152f549545093347a162dce210e7293f1452150,,0.004992022,0,15.42886508,0.00002817,0.087065147,1539.43,,,Disperse Ether
0x80aa447fbe2a1dd742cab42f65c6e669a6dc72634a4b7bedcf80425df4b0ffe9,139834097,1697076424,2023/10/12 02:07,0x1d2a9d32fbb7f477195afeb600465d1db65c4295,0xd152f549545093347a162dce210e7293f1452150,,0.004989508,0,15.42109505,0.00002817,0.087065147,1539.43,,,Disperse Ether
0xc5f8d4e7d0b305a3f2c7c00aac8263451ce98896a65b4253304167c2a587d538,139834341,1697076490,2023/10/12 02:08,0x4ef3d88f07358c81e7e8ad7c1a459a6908523468,0xd152f549545093347a162dce210e7293f1452150,,0.004971751,0,15.36621341,0.00002817,0.087065147,1539.43,,,Disperse Ether
0xcb0eaf92f16c551d632c14bc234504703954210b6ecd9c9f3824d2c3261b3016,139834572,1697076556,2023/10/12 02:09,0x3c7acdd680155f2bbcc7c7e4f8cacaadd2febbef,0xd152f549545093347a162dce210e7293f1452150,,0.004978676,0,15.38761654,0.00002817,0.087065147,1539.43,,,Disperse Ether
0x44d9f956ffff6b14fdec62645854dede6a67b2f5d883d6f1e1df411210675b37,139834805,1697076623,2023/10/12 02:10,0x1ee4c2d3f7f658bd5e6dd68bd90b1e629ab5f8ed,0xd152f549545093347a162dce210e7293f1452150,,0.004995523,0,15.43968564,0.00002879,0.088981384,1539.43,,,Disperse Ether
0xa129f8f9d7b8873682bcdf4d626a4b374c547d8229738045b95409b0b127b14c,139835023,1697076689,2023/10/12 02:11,0x388672688ebc1a3b198103692e09a43b7d6270a4,0xd152f549545093347a162dce210e7293f1452150,,0.004987456,0,15.41475293,0.00002879,0.088981384,1539.43,,,Disperse Ether
0x2037813e5ba726bbd9f9a54b9c110f6be2ceead1183f296a9c4bb8e86315c4dd,139835234,1697076755,2023/10/12 02:12,0xc0eaf06ca8dc78ffe456c7e548dd6d8494f15ef5,0xd152f549545093347a162dce210e7293f1452150,,0.004997515,0,15.44584232,0.00002879,0.088981384,1539.43,,,Disperse Ether
0x02a1fd770cf281884ca6e5954abe6f735bceec6a3e85b578077b4c423c315382,139835466,1697076821,2023/10/12 02:13,0xad27066dfa3381507cca2aaaed64c82324285c39,0xd152f549545093347a162dce210e7293f1452150,,0.004963776,0,15.34156504,0.00002879,0.088981384,1539.43,,,Disperse Ether
0xdac9e1ff5d592f097cfbcb0c27465ac844a52b07e36c7131024c99422330c124,139835682,1697076887,2023/10/12 02:14,0x762c4be5f331d081e03b5f79dcb315ce8ee4084b,0xd152f549545093347a162dce210e7293f1452150,,0.005031894,0,15.55209765,0.00002879,0.088981384,1539.43,,,Disperse Ether
0x47001fca3ff895f500f3784fe69c8afc781117ce20f0c27ec309245d51c624b7,139835910,1697076953,2023/10/12 02:15,0xf1095a608d4c0aabcc49c84193bce5234a0035ef,0xd152f549545093347a162dce210e7293f1452150,,0.004961317,0,15.333965,0.00002879,0.088981384,1539.43,,,Disperse Ether
0x188cd246bd3ed721288f28eb448b7840ee59135aa4840ecdc37175d490b09b8b,139836127,1697077020,2023/10/12 02:17,0x9cd300f1d2410c9e51e7655931ae4c98cbbd4533,0xd152f549545093347a162dce210e7293f1452150,,0.005012652,0,15.49262632,0.00002791,0.086261564,1539.43,,,Disperse Ether
0x88b8a7c3dd6563340109bc811718f69bcc40b29a53bcc9e20c58a87a9dafd91c,139836354,1697077086,2023/10/12 02:18,0xac87b14a148be24d8b3e5f1ad68c1c0f6075509a,0xd152f549545093347a162dce210e7293f1452150,,0.004947378,0,15.29088367,0.00002791,0.086261564,1539.43,,,Disperse Ether
0x1c6e6e93a835eb6f78a1eb465852266f062d3fbf120eb4386c22bea079f76f93,139836594,1697077152,2023/10/12 02:19,0xb82e3aef23864522144906b082acd925cc9c824e,0xd152f549545093347a162dce210e7293f1452150,,0.005017123,0,15.50644486,0.00002791,0.086261564,1539.43,,,Disperse Ether
0xdaf1843c7c8a78112157a5103cc81b12d502c04395c739e3172f24a57cecd3fd,139836827,1697077219,2023/10/12 02:20,0x1bea0f5bcc261baa8f7a6b3efc9d95da6e4fe95b,0xd152f549545093347a162dce210e7293f1452150,,0.004934229,0,15.25024399,0.00002799,0.08650882,1539.43,,,Disperse Ether
0x3352cc598e59a3db64c42ad165597ecb4de5d85cbf9eb91648cafc2758807180,139837044,1697077285,2023/10/12 02:21,0x9e09db4ff7fcb35d6733b9719a7e3fc40e05400e,0xd152f549545093347a162dce210e7293f1452150,,0.005033538,0,15.55717877,0.00002791,0.086261564,1539.43,,,Disperse Ether
0xe073987fe5b1c0a0f7116882287d149f77815cda6743440ff409868780a00615,139837284,1697077351,2023/10/12 02:22,0x93a29cdd9ea155a09c6777ad2a9971ac12564ba8,0xd152f549545093347a162dce210e7293f1452150,,0.004963427,0,15.34048639,0.00002791,0.086261564,1539.43,,,Disperse Ether
0x6909e5f918e82b338d938c6d9fcb1065f36fc3f657c4c8dcce311d4aed6986a0,139837518,1697077417,2023/10/12 02:23,0xe67e337dddabe7ca9977b6a7952a27b7281b07bc,0xd152f549545093347a162dce210e7293f1452150,,0.005009489,0,15.48285042,0.00002678,0.082769068,1539.43,,,Disperse Ether
0xdab094b626b2f2be84745cc5db49a91dfbffe59e44636f0f0cf46a953076bcd1,139837719,1697077484,2023/10/12 02:24,0x6825f5b19162cf83cd1ec827a75f7e313210dca3,0xd152f549545093347a162dce210e7293f1452150,,0.005409535,0,16.71927441,0.00002648,0.081841856,1539.43,,,Disperse Ether
0x60d96042a85345b51da7a8f2b292c11f5a0ef1c9c979a8f61a4ffc2449c17172,139837927,1697077550,2023/10/12 02:25,0xf2d3bbf20833bdf595c404a68b81036a680e985f,0xd152f549545093347a162dce210e7293f1452150,,0.005018674,0,15.51123854,0.00002678,0.082769068,1539.43,,,Disperse Ether
0x81a9de2114660854b1aeee8b1aec80f684a715474a04a74f7e962809f350206a,139838126,1697077616,2023/10/12 02:26,0x579acf025167b6dbfc7e6d30425ac767c1f9eb28,0xd152f549545093347a162dce210e7293f1452150,,0.004971262,0,15.36470206,0.00002678,0.082769068,1539.43,,,Disperse Ether
0xde068a947564d4c360c5b19710e21bfb7b0f190855201949e25f4594dc3fc53b,139838343,1697077683,2023/10/12 02:28,0xffe0265208fc2e74cb0d5eb7844f3f0d282007c4,0xd152f549545093347a162dce210e7293f1452150,,0.005058804,0,15.63526851,0.00002663,0.082305462,1539.43,,,Disperse Ether
0x224ee38082510cb585a491d2dcd5530dcb958da1d1f9684f987ef0c20d75bcb0,139838566,1697077749,2023/10/12 02:29,0x524313043240d4eb8f2b5aa82d53697cf11dbb71,0xd152f549545093347a162dce210e7293f1452150,,0.004958449,0,15.32510086,0.00003124,0.09655361,1539.43,,,Disperse Ether
0x236358ce536a11004928f7edac47af95c4e7bb5f026cdc2f2c63761283479c51,139838796,1697077815,2023/10/12 02:30,0xad9cc35005d2cca9aab1899cc267e2304e88466d,0xd152f549545093347a162dce210e7293f1452150,,0.005045446,0,15.59398288,0.00003124,0.09655361,1539.43,,,Disperse Ether
0x10e5760c0945b971fbd074dfbf93d09441375b2fb968e90c934a090eadf0688a,139839029,1697077882,2023/10/12 02:31,0xa1d607980cebb34d5563fb7bd82133c9f626e295,0xd152f549545093347a162dce210e7293f1452150,,0.004996897,0,15.44393227,0.00003124,0.09655361,1539.43,,,Disperse Ether
0x6eefd0702a6ef9161193ba8f9ea6123496313f745eaed1dae04d2b3e6dc7e096,139839274,1697077948,2023/10/12 02:32,0xd0d18a8226ef38cd3069e4559d0143c1f84754f7,0xd152f549545093347a162dce210e7293f1452150,,0.004847676,0,14.98273424,0.00003124,0.09655361,1539.43,,,Disperse Ether
0x2ccb36cc57ffb837c330bc464bc6e04e773eab770e4728f0a6d9a01a816719a6,139839750,1697078081,2023/10/12 02:34,0x3c2a42d45be4c58333959ab2e74f02660d1b6bc7,0xd152f549545093347a162dce210e7293f1452150,,0.004982838,0,15.40048005,0.00003124,0.09655361,1539.43,,,Disperse Ether
0x9bd924af3156f1de56caf3977dfd8eb3b78ce4361db367bf05d92e49166e98c0,139839990,1697078147,2023/10/12 02:35,0x945e3cc8c2ec22849e1604af11fd8f005d729ef0,0xd152f549545093347a162dce210e7293f1452150,,0.004889586,0,15.11226567,0.00002906,0.089815874,1539.43,,,Disperse Ether
0x9bffb3d6df04cbf560a19cab11454e1af9891c192713b29740068e83393385f3,139840219,1697078213,2023/10/12 02:36,0x8a35febf411103ccdccf4b7f7c4aed269110e03b,0xd152f549545093347a162dce210e7293f1452150,,0.00496527,0,15.34618255,0.00002898,0.089568618,1539.43,,,Disperse Ether
0x2f4526e614f74c7d3acb8a6b23d24c754775a749ef354dc7f1f21f68d98610ba,139840447,1697078280,2023/10/12 02:38,0x1dff41a8e5c06ed29dc444fda1c87889d10a18cd,0xd152f549545093347a162dce210e7293f1452150,,0.00487234,0,15.05896338,0.00002898,0.089568618,1539.43,,,Disperse Ether
0xb41d0046749136e170e13fa0b67a81b02861b249725cc11487fc4a4b53ab6792,139840679,1697078346,2023/10/12 02:39,0x6596574fce51f802e47babd02dac4dbd5e023d41,0xd152f549545093347a162dce210e7293f1452150,,0.005962574,0,18.42855456,0.00002906,0.089815874,1539.43,,,Disperse Ether
0xf973dd456299b927ae65d4992849367d14b08f398b325c4efa6ff84f72e4316d,139840918,1697078412,2023/10/12 02:40,0x113835f8d062c35b9aa3e7db65a5b9900013b68b,0xd152f549545093347a162dce210e7293f1452150,,0.000983862,0,3.040826755,0.00002906,0.089815874,1539.43,,,Disperse Ether
0x1bba10722f504e76eaa627cbdff6ecb95b970d666cad73d8987e2a5c9ec10049,139841138,1697078479,2023/10/12 02:41,0x05d7ef9c9cc5c64339d1d41551b1dcb85ae58473,0xd152f549545093347a162dce210e7293f1452150,,0.005009214,0,15.48200047,0.00002906,0.089815874,1539.43,,,Disperse Ether
0x6aa7d6cfba79be6be52b8a8963f4479afe535a2acbd6c678624a0fcc6d5654a9,139841375,1697078545,2023/10/12 02:42,0x782ba467128e05e9c184ee1a67feb9d38e88c156,0xd152f549545093347a162dce210e7293f1452150,,0.005081088,0,15.70414177,0.00002849,0.088054172,1539.43,,,Disperse Ether
0x0222741c1b8f5a6b45d9f566173bcffb346ebebb42861bc7efee3b281d044031,139841597,1697078611,2023/10/12 02:43,0x91b810e8732e6357768995ff3c36797f3573b5bb,0xd152f549545093347a162dce210e7293f1452150,,0.005010041,0,15.48455649,0.0000285,0.08808508,1539.43,,,Disperse Ether
0x7145fd3404360f32470b41198d9dec4d6cd46906d30096652ade809cbd2a5277,139841816,1697078677,2023/10/12 02:44,0x722899ab6647b4e8fbc48d81273b7055c5c71a80,0xd152f549545093347a162dce210e7293f1452150,,0.005072507,0,15.67762044,0.0000285,0.08808508,1539.43,,,Disperse Ether
0xeaaca47fefad01405d1ac667a2f54bb223e68416f73b78d2dd0f12f4caaa44de,139842038,1697078744,2023/10/12 02:45,0x233e047677412320810a2c49f9dcff74abf566d5,0xd152f549545093347a162dce210e7293f1452150,,0.005018319,0,15.51014134,0.0000285,0.08808508,1539.43,,,Disperse Ether
0x285c457aee88a0e62a7809ce39f87123e8ce9cf9b37b626936173832c7ac7d00,139842279,1697078810,2023/10/12 02:46,0x57e50445ee17561cd59ba8d782d5ab66869699a7,0xd152f549545093347a162dce210e7293f1452150,,0.005084091,0,15.71342316,0.0000285,0.08808508,1539.43,,,Disperse Ether
0x01280d172bb51d7191bdc0fdbb37791ff3ad0790606bb4ec0bae3283a8ff4245,139842511,1697078876,2023/10/12 02:47,0x8f80c5ec03614a45a9593cc8e50f6839c392be3e,0xd152f549545093347a162dce210e7293f1452150,,0.005055073,0,15.62373709,0.0000285,0.08808508,1539.43,,,Disperse Ether
0x95c91deec19e4049c821a73cd7437de18da3e72968d46c3966e5c5708138896b,139842750,1697078943,2023/10/12 02:49,0x654666a1714bb6a7ba3c58d68c20ebd035317fc6,0xd152f549545093347a162dce210e7293f1452150,,0.005032046,0,15.55256744,0.00002761,0.085334352,1539.43,,,Disperse Ether
0xcad0c17866a4d531abbdd4afdb941e2c431ef089619d32f2e43124ddb77697fe,139842979,1697079009,2023/10/12 02:50,0xc15a72aeedfb743e34c4c7e9bd82d614ccd45443,0xd152f549545093347a162dce210e7293f1452150,,0.005043214,0,15.58708443,0.00002753,0.085087096,1539.43,,,Disperse Ether
0x57680eafde20fa12f03637472cf59f0c7e120a8b7bfb09bbe7fb9b29c5eec83c,139843201,1697079075,2023/10/12 02:51,0xb4f718468680b2bc7019ada07ac2b34f60a44b9a,0xd152f549545093347a162dce210e7293f1452150,,0.005035903,0,15.56448829,0.00002769,0.085581609,1539.43,,,Disperse Ether
0xaa615e22809dca9835444fadd81c6db797957f06733b385d7549be1eb1c5e0f6,139843426,1697079142,2023/10/12 02:52,0x2a8360ce37eb53b18e0558c97732d4c60e3d1fbb,0xd152f549545093347a162dce210e7293f1452150,,0.005041761,0,15.58259364,0.00002746,0.084870747,1539.43,,,Disperse Ether
0xa4e95967c5b33d8cc035cf8cf3f624551d0a388c9352d28e7bf08e61c6815c1c,139843668,1697079208,2023/10/12 02:53,0x4de58f67f1480ad61f6cdf6e463257364cc970a9,0xd152f549545093347a162dce210e7293f1452150,,0.00502775,0,15.53928977,0.00002738,0.08462349,1539.43,,,Disperse Ether
0x613b9738495f3b81cf53a90ceecf956d087549db4343b85cda8e0602e5587078,139843925,1697079275,2023/10/12 02:54,0x2a0219eed98c3981150d33fa81913101c1573dce,0xd152f549545093347a162dce210e7293f1452150,,0.005033147,0,15.55597031,0.00002991,0.092442973,1539.43,,,Disperse Ether
0xa4dadb51dd7b7a55c80afdd24bf8107051074c98120e346b60bab705e68aebc5,139844157,1697079341,2023/10/12 02:55,0x7ff58d0eb05fe0938b593ee06690ea842a68af91,0xd152f549545093347a162dce210e7293f1452150,,0.005081517,0,15.70546769,0.00002991,0.092442973,1539.43,,,Disperse Ether
0x88b4cb958bb2d51340a65b0715779982b65abaae2149cd6b11e736496a6088d1,139844396,1697079407,2023/10/12 02:56,0x6caf0ac695a5672b3c41b49ab09d02b4d999cdda,0xd152f549545093347a162dce210e7293f1452150,,0.005057319,0,15.63067882,0.00002991,0.092442973,1539.43,,,Disperse Ether
0xb919cc9232ede1589f91c148fd4a2154025f76bd59c1f835bae405514b1a4890,139844618,1697079473,2023/10/12 02:57,0xe7a789e1f37bce549146865ee7268694a156a3da,0xd152f549545093347a162dce210e7293f1452150,,0.005065777,0,15.65682,0.00002991,0.092442973,1539.43,,,Disperse Ether
0x982c68bae5277e4be3e1cd0c3440f15db4f1915eaf62a9f2d9c8eea806e2202e,139844850,1697079540,2023/10/12 02:59,0x620e4cdb1f6b4c53b2bff2df2be9c1a1732fb7d5,0xd152f549545093347a162dce210e7293f1452150,,0.005084608,0,15.71502105,0.00002991,0.092442973,1539.43,,,Disperse Ether
0xe05064cb7d02f2f9e1befc253025877917163357fb7b4bb4519f18a73769dc7b,139845083,1697079606,2023/10/12 03:00,0x5e8ead10ff0d7a72f83f6e9e40878e0d67faaa03,0xd152f549545093347a162dce210e7293f1452150,,0.005060821,0,15.64150246,0.00002991,0.092442973,1539.43,,,Disperse Ether
0xddb14b6081d70f0133530faf682332d107c7f9c478b19726f552ab2c3951dbf7,139845323,1697079672,2023/10/12 03:01,0xe2046916371bdc600b774e4e877f685b3942ae81,0xd152f549545093347a162dce210e7293f1452150,,0.00507531,0,15.68628368,0.0000287,0.08870322,1539.43,,,Disperse Ether
0x66eafe37151e840ef2d3da3055fd62dbd32b1a0cc0e42fdb1e173b1449c20c98,139845550,1697079739,2023/10/12 03:02,0x0e17ebaf42a2efbf6d6410a01410a85c025198d7,0xd152f549545093347a162dce210e7293f1452150,,0.004960995,0,15.33296979,0.0000287,0.08870322,1539.43,,,Disperse Ether
0x8b75679fe1c3e896c5f025169969829eeb72288366b6e9441aa096b413fd8d34,139845766,1697079805,2023/10/12 03:03,0xae3ba01f421859537a34d28c63e76fb77d8a23d7,0xd152f549545093347a162dce210e7293f1452150,,0.005054629,0,15.62236482,0.00002822,0.087219682,1539.43,,,Disperse Ether
0x614c86e6ecb0dc10c8d2582ca758b845b272acdc2be13688241b55461a360f84,139845979,1697079871,2023/10/12 03:04,0x60bbc44c86880640f1636f62589f840397610c0a,0xd152f549545093347a162dce210e7293f1452150,,0.005522189,0,17.06745464,0.0000287,0.08870322,1539.43,,,Disperse Ether
0x295f680cbf45a5c5283ad8e7664259df87a5847eadaecab00e4b2b2cbb2c902b,139846222,1697079938,2023/10/12 03:05,0xf9bbddf54c4b1c75e5dfac0ead4836ce342fe4ea,0xd152f549545093347a162dce210e7293f1452150,,0.005047203,0,15.59941325,0.0000287,0.08870322,1539.43,,,Disperse Ether
0xd471f1bed71d3d4fdbd6a260598edc646fb5e45e172a658458c65c6732e993b8,139877494,1697089360,2023/10/12 05:42,0x11e177cce487f004f9c2eeb06ce4cc53d9850f34,0xd152f549545093347a162dce210e7293f1452150,,0.000932498,0,2.882075806,0.00002819,0.087126961,1539.43,,,Disperse Ether
